utterance,assigned_label,predicted_label,predicted_confidence,cluster_label,cluster_confidence,confidence_difference
My transfer is still pending and I know the account numbers are correct.  Please help.,pending_transfer,pending_transfer,0.9719259142875671,transfer_timing,0.8598512904510361,0.112074624
"I transferred money yesterday, but it still isn't available?",pending_transfer,transfer_not_received_by_recipient,0.5504036545753479,transfer_not_received_by_recipient,0.43543968962410357,0.11496396495124434
How long does a transfer stay pending?,pending_transfer,pending_transfer,0.9660789966583252,transfer_timing,0.8498700648591969,0.11620893179912828
How long do transfer pend for?,pending_transfer,transfer_timing,0.4433835744857788,transfer_timing,0.6607598394438287,-0.217376265
Why hasn't my transfer gone through yet?,pending_transfer,pending_transfer,0.8773960471153259,transfer_timing,0.559532213,0.3178638336903029
When will the transfer go through?,pending_transfer,transfer_not_received_by_recipient,0.702909529,transfer_not_received_by_recipient,0.3627000485412416,0.34020948066789536
Please explain why the transfers shows up as pending?,pending_transfer,pending_transfer,0.9674893021583557,transfer_timing,0.8624164815538928,0.10507282060446288
"I double checked that I have the correct account details , they're right for sure. Transfer is still pending since forever. What should be done now?",pending_transfer,pending_transfer,0.9716119170188904,transfer_timing,0.8547732755542525,0.11683864146463785
When will my transfer go through?,pending_transfer,failed_transfer,0.5907570123672485,failed_transfer,0.5152553691288704,0.075501643
What is the cause that the transfer shows as pending?,pending_transfer,pending_transfer,0.9700527787208557,transfer_timing,0.8686145414934147,0.10143823722744105
When will the transfer be completed?,pending_transfer,pending_transfer,0.9261804223060608,transfer_timing,0.5736959122570987,0.3524845100489621
Pending transfer?,pending_transfer,pending_transfer,0.9617418050765991,transfer_timing,0.8329719581341055,0.1287698469424936
"I would like to know why my payment is still pending, can you help?",pending_transfer,pending_card_payment,0.9780910015106201,pending_card_payment,0.8905650918391246,0.08752591
Someone transferred money to me and it doesn't show,pending_transfer,transfer_not_received_by_recipient,0.540055513,transfer_not_received_by_recipient,0.4325751406583852,0.1074803727235728
How long does a transfer take to be confirmed?,pending_transfer,pending_transfer,0.9577822089195251,transfer_timing,0.734682901,0.22309930812620615
I made a transfer 12 hours ago. Why is it still listed as pending?,pending_transfer,pending_transfer,0.9720876216888428,transfer_timing,0.85319055,0.11889707204906175
"Why does my transfer say ""pending""?",pending_transfer,pending_transfer,0.968927264,transfer_timing,0.8621976146542526,0.10672964955930941
How long can I expect a transfer to pend for?,pending_transfer,transfer_timing,0.7202759981155396,transfer_timing,0.7361724318396766,-0.015896434
For how long will my transfer be pending?,pending_transfer,pending_transfer,0.9676774144172668,transfer_timing,0.8502009374080601,0.11747647700920671
Transferring money in 2018 to another country shouldn't take this long. My transfer has been pending for too long. I verified my account details are correct.,pending_transfer,pending_transfer,0.9708752632141113,transfer_timing,0.8731286688432809,0.097746594
Why is a money transfer not showing?,pending_transfer,pending_transfer,0.9575083255767822,transfer_timing,0.711967869,0.24554045645423128
The transfer is coming up as pending the payment is due today. Will I be charged a fee?,pending_transfer,pending_transfer,0.9240541458129883,transfer_timing,0.8256838587603836,0.098370287
I am still waiting for a money transfer to show,pending_transfer,pending_transfer,0.9675710797309875,transfer_timing,0.8562630892864455,0.1113079904445421
My transfer hasn't gone through yet.,pending_transfer,pending_transfer,0.8956329822540283,transfer_timing,0.5949140607366813,0.300718922
I am confused as to why my transfer could still be pending.,pending_transfer,pending_transfer,0.9699472188949585,transfer_timing,0.865485236,0.10446198329499645
How long does it take for a money transfer to show?,pending_transfer,pending_transfer,0.9664589762687683,transfer_timing,0.8287103904535662,0.1377485858152021
Can you remove my account please?,terminate_account,terminate_account,0.9729743003845215,terminate_account,0.9505269583378952,0.022447342
"i want to close an account but im not sure about setting up a new one in the future, what do you recommend",terminate_account,terminate_account,0.9705260396003723,terminate_account,0.9431690146525171,0.027357025
My account needs to be deleted.,terminate_account,terminate_account,0.9745464324951172,terminate_account,0.7211296547449682,0.25341677775014904
I would like to delete my account please.,terminate_account,terminate_account,0.9805479049682617,terminate_account,0.9766203546950182,0.00392755
What steps do I need to take to close my account?,terminate_account,terminate_account,0.9791306853294373,terminate_account,0.9764571495936504,0.002673536
I'm tired of all the problems I've had. I want to quit this account!,terminate_account,terminate_account,0.9566472172737122,terminate_account,0.9811173960972415,-0.024470179
Please delete my account right now!,terminate_account,terminate_account,0.9807069301605225,terminate_account,0.9760607049119702,0.004646225
I want to close my account,terminate_account,terminate_account,0.9796525239944458,terminate_account,0.9838901885287384,-0.004237665
"unhappy with you, how to delete account",terminate_account,terminate_account,0.9783505201339722,terminate_account,0.9622207716157103,0.016129748518261877
I would like to delete my account.,terminate_account,terminate_account,0.9806631207466125,terminate_account,0.9770276530971855,0.003635468
I am highly unsatisfied with this company and want to delete my account!,terminate_account,terminate_account,0.9803496599197388,terminate_account,0.9829348792939671,-0.002585219
I don't like your company. Delete my account.,terminate_account,terminate_account,0.9805833101272583,terminate_account,0.9757331428063467,0.004850167
I would like to close my account.,terminate_account,terminate_account,0.9795016646385193,terminate_account,0.9833188627600363,-0.003817198
This company is terrible! Can you delete my account?,terminate_account,terminate_account,0.9809240102767944,terminate_account,0.9761701798013821,0.00475383
"This company is bad, please delete my account.",terminate_account,terminate_account,0.9803223013877869,terminate_account,0.9755867754550391,0.004735526
"please delete my account, your services are not up to par.",terminate_account,terminate_account,0.9779712557792664,terminate_account,0.9752988766433679,0.002672379
I need your help in deleting my account.,terminate_account,terminate_account,0.9770470857620239,terminate_account,0.9244834444208773,0.052563641
"The service of this company sucks, I need to terminate my account.",terminate_account,terminate_account,0.9802510142326355,terminate_account,0.938860475,0.041390539
Delete this account!,terminate_account,terminate_account,0.9801581501960754,terminate_account,0.9766459990545235,0.003512151
How do I get rid of my account ASAP?,terminate_account,terminate_account,0.9476155042648315,terminate_account,0.8657222912652609,0.081893213
"This company isn't good, I would like to delete my account.",terminate_account,terminate_account,0.9810659289360046,terminate_account,0.9761493847978099,0.004916544
Can you delete my account please?,terminate_account,terminate_account,0.9808505773544312,terminate_account,0.9764090674599942,0.00444151
I am not satisfied with your company and would like to delete my accounts!,terminate_account,terminate_account,0.979483962,terminate_account,0.953645161,0.025838801
Please delete my account. I am not happy with the service from your company.,terminate_account,terminate_account,0.9796735048294067,terminate_account,0.9835034391684409,-0.003829934
Please terminate my account.,terminate_account,terminate_account,0.9797662496566772,terminate_account,0.9762285186143705,0.003537731
I am sick of this damn company and want to close out my account.,terminate_account,terminate_account,0.9766775369644165,terminate_account,0.9818216358793943,-0.005144099
Please close my account. I am unsatisfied with your service.,terminate_account,terminate_account,0.9790151119232178,terminate_account,0.9823556508204315,-0.003340539
Please delete my account.,terminate_account,terminate_account,0.9807151556015015,terminate_account,0.9766996245324299,0.004015531
"Your service is terrible,.  Delete my account,",terminate_account,terminate_account,0.9808872938156128,terminate_account,0.9764955064704934,0.004391787
I want my account deleted!,terminate_account,terminate_account,0.9764636754989624,terminate_account,0.9060055303503219,0.070458145
I am extremely unhappy with this app and want to get rid of my account?,terminate_account,terminate_account,0.959119976,terminate_account,0.9578566778446261,0.001263298
How do I delete my account?,terminate_account,terminate_account,0.9808892607688904,terminate_account,0.9765777458643444,0.004311515
This company sucks! Can you delete my account?,terminate_account,terminate_account,0.9810873866081238,terminate_account,0.9765565480309085,0.004530839
I wish to close my account. I do not like the service you provide.,terminate_account,terminate_account,0.980074406,terminate_account,0.9825242000028083,-0.002449794
Can you help me get rid of my account?,terminate_account,terminate_account,0.9660943746566772,terminate_account,0.9589926414294193,0.007101733
"I don't find your services useful anymore, how do I delete my account?",terminate_account,terminate_account,0.980256975,terminate_account,0.9747591470094269,0.005497828
"Please delete my account, this company is not working for me!",terminate_account,terminate_account,0.9782776832580566,terminate_account,0.9761056133765365,0.00217207
I want to delete my account. I'm unhappy with the service you're providing.,terminate_account,terminate_account,0.9801766872406006,terminate_account,0.9833633141776977,-0.003186627
Can you tell me how to close my account?,terminate_account,terminate_account,0.9793797731399536,terminate_account,0.983912737,-0.004532964
This company sucks! Can you terminate my account?,terminate_account,terminate_account,0.9802492260932922,terminate_account,0.9756540335400922,0.004595193
"What do I do if an ATM ""stole"" my card?",card_swallowed,card_swallowed,0.9108331203460693,card_swallowed,0.41995795024028415,0.4908751701057852
How do I retrieve my card from the machine?,card_swallowed,order_physical_card,0.2096840888261795,order_physical_card,0.29309052695528826,-0.083406438
I was retrieving money and my card wouldn't remove.,card_swallowed,declined_cash_withdrawal,0.6604712009429932,card_swallowed,0.29057113000254814,0.369900071
What do I do since the machine swallowed my card. I need one.,card_swallowed,card_swallowed,0.7668541073799133,card_swallowed,0.38447392729710594,0.3823801800828074
HOw do I get my card back after the ATM has pulled it in?,card_swallowed,card_swallowed,0.9123368263244629,card_swallowed,0.5260599628112727,0.38627686351319024
Atm took my card,card_swallowed,card_swallowed,0.8998205661773682,card_swallowed,0.48177949143277415,0.418041075
Is there a way I can get my ATM card back from the machine?,card_swallowed,card_swallowed,0.8886551856994629,card_swallowed,0.44476319697160965,0.44389198872785324
I think the atm ate my card.,card_swallowed,card_swallowed,0.930818498,card_swallowed,0.711448938,0.21936956
The ATM didn't give me the card back!,card_swallowed,card_swallowed,0.926607072,card_swallowed,0.692716407,0.233890665
How can I get my card out of the damn ATM?,card_swallowed,card_swallowed,0.9138876795768738,card_swallowed,0.5069239830242871,0.4069636965525867
The atm won't give my card back!,card_swallowed,card_swallowed,0.9234994053840637,card_swallowed,0.6059881133292525,0.3175112920548112
How can I get my card back out?,card_swallowed,card_swallowed,0.7085304260253906,card_swallowed,0.33185337791666136,0.37667704810872926
The ATM machine stole my card.,card_swallowed,card_swallowed,0.9249796271324158,card_swallowed,0.5090697427137022,0.41590988441871357
The ATM at Metro bank on High St. Kensington swallowed my card. How do I get it back?,card_swallowed,card_swallowed,0.9120333194732666,card_swallowed,0.5554508450873263,0.35658247438594026
My ATM got stuck and I'm not sure what to do.,card_swallowed,declined_cash_withdrawal,0.810370922,card_swallowed,0.34811492050653786,0.4622560015820852
The ATM ate my card.,card_swallowed,card_swallowed,0.9308310151100159,card_swallowed,0.7528501173458689,0.17798089776414694
The ATM won't give me my card back.,card_swallowed,card_swallowed,0.9201036691665649,card_swallowed,0.6166247978369078,0.3034788713296571
My card was confiscated by an ATM. How do I get my card back?,card_swallowed,card_swallowed,0.9065614342689514,card_swallowed,0.412479527,0.4940819075066864
What do I do if the ATM ate my card?,card_swallowed,card_swallowed,0.9307853579521179,card_swallowed,0.7107653527169372,0.22002000523518073
ATM still has my card,card_swallowed,card_swallowed,0.8843480348587036,card_swallowed,0.4857412602847617,0.3986067745739419
What do I do if an ATM ate my card?,card_swallowed,card_swallowed,0.9304465055465698,card_swallowed,0.670044989,0.26040151666478784
What happens if the ATM doesn't give me back my card?,card_swallowed,card_swallowed,0.9199203252792358,card_swallowed,0.5961064727841975,0.32381385249503836
I can't pull my card out of the ATM. Help me.,card_swallowed,card_swallowed,0.9092304110527039,card_swallowed,0.4811007738915294,0.42812963716117447
I have a problem!  The ATM stole my card!,card_swallowed,card_swallowed,0.9181181788444519,card_swallowed,0.44931912177944316,0.46879905706500874
Why would an ATM swallow my card?,card_swallowed,card_swallowed,0.9231266379356384,card_swallowed,0.46390011894995936,0.45922651898567907
My card was taken by the ATM.,card_swallowed,card_swallowed,0.9131727814674377,card_swallowed,0.4524319279890402,0.46074085347839755
Help!  The atm won't give me my card back.,card_swallowed,card_swallowed,0.9167227149009705,card_swallowed,0.4917619461729026,0.4249607687280679
The stupid machine just swallowed my card!! I need a new one ASAP,card_swallowed,card_swallowed,0.7653037309646606,card_swallowed,0.4726842987630673,0.29261943220159337
How do I retrieve a trapped card from a ATM?,card_swallowed,card_swallowed,0.9051207304000854,card_swallowed,0.5228795152378498,0.38224121516223564
"My card is stuck in the ATM, what can I do?",card_swallowed,card_swallowed,0.9212705492973328,card_swallowed,0.5943566546863158,0.32691389461101694
I was getting cash and can't get my card back.,card_swallowed,card_swallowed,0.6967877149581909,card_swallowed,0.2731086419526154,0.4236790730055755
"If my card is trapped in the ATM, what do I do?",card_swallowed,card_swallowed,0.9160768389701843,card_swallowed,0.5554468375308971,0.36063000143928725
My card has been swallowed by an ATM,card_swallowed,card_swallowed,0.9083795547485352,card_swallowed,0.47379188115285775,0.4345876735956774
I was taking out funds and was unable to regain my card.,card_swallowed,declined_cash_withdrawal,0.3652004599571228,card_swallowed,0.25832728840035574,0.10687317155676707
What should I do with my atm that got stuck?,card_swallowed,declined_cash_withdrawal,0.4602316915988922,card_swallowed,0.3520472956188758,0.10818439598001639
The ATM at Metro bank on High St. Kensington didn't return my card. What should I do now that the bank is closed?,card_swallowed,card_swallowed,0.9181124567985535,card_swallowed,0.4430908190645724,0.47502163773398104
The ATM won't give back my card,card_swallowed,card_swallowed,0.9214500188827515,card_swallowed,0.6960185383647811,0.22543148051797035
I was at an ATM and it swallowed my card.,card_swallowed,card_swallowed,0.921392024,card_swallowed,0.4800651177648106,0.4413269057985744
WTF??? I tried to withdraw some money at a Metro bank on High St. Kensington and without any notice it disappeared in the machine. The bank was already closed so I couldn't do anything. How do I get it back?,card_swallowed,declined_cash_withdrawal,0.6703804135322571,card_swallowed,0.24476340417978545,0.4256170093524716
What happens if my card is stuck in the ATM?,card_swallowed,card_swallowed,0.9283303022384644,card_swallowed,0.6863447234850432,0.2419855787534212
I got double charged for a payment so how do I fix that?,transaction_charged_twice,transaction_charged_twice,0.981055498,transaction_charged_twice,0.9752680525524748,0.005787446
"I've just come back from an eating holiday in the USA and Canada and have SO many pending and duplicated transactions on my account.  I think there is something wrong, can you look in to it please?",transaction_charged_twice,transaction_charged_twice,0.7634518146514893,transaction_charged_twice,0.6323852766758796,0.13106653797560963
Why am I being charged twice fro a restaurant?,transaction_charged_twice,transaction_charged_twice,0.9812637567520142,transaction_charged_twice,0.9845834556370937,-0.003319699
I would like to know why I was charged twice for my purchase.,transaction_charged_twice,transaction_charged_twice,0.982404888,transaction_charged_twice,0.9758847303234774,0.006520157
I didn't buy this twice,transaction_charged_twice,transaction_charged_twice,0.9799998998641968,transaction_charged_twice,0.9690486837819048,0.010951216082291992
Why was I chaged twice for the same thing?,transaction_charged_twice,transaction_charged_twice,0.9657331109046936,transaction_charged_twice,0.9576467010732549,0.00808641
Why is there more then one charge on my card I only paid for one not twice how can I fix this?,transaction_charged_twice,transaction_charged_twice,0.9762993454933167,transaction_charged_twice,0.9632334470936701,0.013065898399646558
I have a duplicate payment showing up on the app. How do I stop myself being charged for the thing twice?,transaction_charged_twice,transaction_charged_twice,0.9830788373947144,transaction_charged_twice,0.9774659563887345,0.005612881
Why would I be charged more than once for the same transaction?,transaction_charged_twice,transaction_charged_twice,0.9835072755813599,transaction_charged_twice,0.9855322646914311,-0.002024989
I was wondering how I could have two charges for the same item happen more than once in a 7 day period. Is there anyway I could get this corrected asap.,transaction_charged_twice,transaction_charged_twice,0.9832841157913208,transaction_charged_twice,0.9845082735214521,-0.001224158
Can you please check if I was charged twice?,transaction_charged_twice,transaction_charged_twice,0.9830127358436584,transaction_charged_twice,0.992864048,-0.009851312
I have been charged twice,transaction_charged_twice,transaction_charged_twice,0.9830673336982727,transaction_charged_twice,0.978580062,0.004487272
It appears that I am being double charged for some items that I have purchased this past week.  Please review and correct.,transaction_charged_twice,transaction_charged_twice,0.9810243844985962,transaction_charged_twice,0.9540896223119378,0.026934762186658356
It looks like this week I was double charged for a couple things. Is there any way that you can look into this for me and return the double charged items back to my card?,transaction_charged_twice,transaction_charged_twice,0.9820480346679688,transaction_charged_twice,0.9476906247132348,0.03435741
I noticed after looking over my transactions that I have been charged twice from an earlier restaurant visit this week. Is it possible that one of these can be removed so I get the money back for the one that is not accurate?,transaction_charged_twice,transaction_charged_twice,0.9829650521278381,transaction_charged_twice,0.970558246,0.012406805879100147
I think something may have happened that caused a charge to show up twice.,transaction_charged_twice,transaction_charged_twice,0.9833736419677734,transaction_charged_twice,0.9848879782936277,-0.001514336
Why is there a transaction that shows multiple times?,transaction_charged_twice,transaction_charged_twice,0.9822993874549866,transaction_charged_twice,0.9701810627680847,0.012118324686901882
I see what looks like duplicate charges on account.,transaction_charged_twice,transaction_charged_twice,0.982484758,transaction_charged_twice,0.992418476,-0.009933718
Why was I charged multiple times for the same thing?,transaction_charged_twice,transaction_charged_twice,0.983537495,transaction_charged_twice,0.9773720869309902,0.006165408
I had a duplicate card and got charged twice. How do I resolve this?,transaction_charged_twice,transaction_charged_twice,0.9818946719169617,transaction_charged_twice,0.9927177833272284,-0.010823111
Hello. I checked my transactions and saw I was double charged on my card for a restaurant visit. I would like to get my money back.,transaction_charged_twice,transaction_charged_twice,0.980639637,transaction_charged_twice,0.9691491165040066,0.011490520012564454
Why am I being charged twice?,transaction_charged_twice,transaction_charged_twice,0.9833359718322754,transaction_charged_twice,0.9857075928116954,-0.002371621
Transactions on my card look really weird. I've been charged twice for a couple things this week! Please check this and return the double charged ones.,transaction_charged_twice,transaction_charged_twice,0.9832471013069153,transaction_charged_twice,0.9773878737501037,0.005859228
Please check payments on my card. There is a duplicate and I only bought it once.,transaction_charged_twice,transaction_charged_twice,0.977395236,transaction_charged_twice,0.9686975418616856,0.008697695
"More than one time this week, I have been charged more than once for the same transaction. Please correct the issue and refund the duplicate charges.",transaction_charged_twice,transaction_charged_twice,0.9831096529960632,transaction_charged_twice,0.9925817945458077,-0.009472142
A transaction is repeated several times on my account.,transaction_charged_twice,transaction_charged_twice,0.9810700416564941,transaction_charged_twice,0.992591788,-0.011521746
I've been charged more than once for the same transaction,transaction_charged_twice,transaction_charged_twice,0.9833444952964783,transaction_charged_twice,0.9783619294468309,0.004982566
My card has been charged two separate times for a single transaction.,transaction_charged_twice,transaction_charged_twice,0.9821038842201233,transaction_charged_twice,0.9768993564875285,0.005204528
Can you explain why there is a payment showing twice?,transaction_charged_twice,transaction_charged_twice,0.9825018644332886,transaction_charged_twice,0.9691244557123551,0.013377408720933515
Why have I been charged twice for the same transaction?,transaction_charged_twice,transaction_charged_twice,0.9836534857749939,transaction_charged_twice,0.9852113482843162,-0.001557863
I see that I have been charged multiple times for the same transaction.,transaction_charged_twice,transaction_charged_twice,0.9829519391059875,transaction_charged_twice,0.97675866,0.006193279
I was double charged,transaction_charged_twice,transaction_charged_twice,0.9820685982704163,transaction_charged_twice,1,-0.017931402
I have multiple charges on the same transaction.,transaction_charged_twice,transaction_charged_twice,0.9818700551986694,transaction_charged_twice,0.9692912282199144,0.012578826978755009
"Looks like my card payment was duplicated. I went to pay at the store earlier, got declined once,second time it works. App still stays pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",transaction_charged_twice,transaction_charged_twice,0.9824947714805603,transaction_charged_twice,0.9918630204252054,-0.009368249
I have a transaction that shows several times,transaction_charged_twice,transaction_charged_twice,0.9798334836959839,transaction_charged_twice,0.9683462598794789,0.011487223816505021
I recently got charged twice from a restaurant that I was at this week and I would like for one of those payments to be removed from my account.,transaction_charged_twice,transaction_charged_twice,0.982642651,transaction_charged_twice,0.9569906426939955,0.025652007910252572
There is more than one of the same transaction on my account.,transaction_charged_twice,transaction_charged_twice,0.977159321,transaction_charged_twice,0.9255760853147575,0.051583236
I have a duplicate payment showing,transaction_charged_twice,transaction_charged_twice,0.9793815612792969,transaction_charged_twice,0.9690971101375679,0.010284451141728934
I made a payment that got charged twice instead of once.,transaction_charged_twice,transaction_charged_twice,0.9830111265182495,transaction_charged_twice,0.9774387536468548,0.005572373
What are my remedies if I think I was charged twice for the same expense?,transaction_charged_twice,transaction_charged_twice,0.9833953380584717,transaction_charged_twice,0.9844218282638828,-0.00102649
Can I verify the source of my funds?,verify_source_of_funds,verify_source_of_funds,0.9734921455383301,verify_source_of_funds,0.7962639321534637,0.17722821338486638
I want information about the source of funds.,verify_source_of_funds,verify_source_of_funds,0.9731010794639587,verify_source_of_funds,0.8944410427666608,0.078660037
Where are my funds being sourced from?,verify_source_of_funds,verify_source_of_funds,0.9700418710708618,verify_source_of_funds,0.9282130544424372,0.041828817
I would like to verify the source of my money,verify_source_of_funds,verify_source_of_funds,0.9735519886016846,verify_source_of_funds,0.8693161314255266,0.10423585717615802
where to funds come from,verify_source_of_funds,verify_source_of_funds,0.9721654057502747,verify_source_of_funds,0.965841613,0.006323792
What is the source of my funds.,verify_source_of_funds,verify_source_of_funds,0.9741824269294739,verify_source_of_funds,0.8678535014328034,0.1063289254966705
I need to verify my source of funds,verify_source_of_funds,verify_source_of_funds,0.9746748208999634,verify_source_of_funds,0.8311138089615251,0.1435610119384383
I would like to see the source of my money.,verify_source_of_funds,verify_source_of_funds,0.9707660675048828,verify_source_of_funds,0.9716630844920362,-0.000897017
Why do you need all this information about my Source of Funds?,verify_source_of_funds,verify_source_of_funds,0.9615721106529236,verify_source_of_funds,0.9413596893157389,0.020212421337184705
How can I check the source of funds?,verify_source_of_funds,verify_source_of_funds,0.974894106,verify_source_of_funds,0.8886842270577853,0.086209879
How can I tell where my funds came from?,verify_source_of_funds,verify_source_of_funds,0.9741709232330322,verify_source_of_funds,0.90708322,0.067087703
What is the source of my available funds?,verify_source_of_funds,verify_source_of_funds,0.9742881059646606,verify_source_of_funds,0.8659663554556838,0.10832175050897686
Can I find the origination of my funds?,verify_source_of_funds,verify_source_of_funds,0.9667088389396667,verify_source_of_funds,0.9557210925743108,0.010987746365355933
My source of funds need verified.,verify_source_of_funds,verify_source_of_funds,0.9741419553756714,verify_source_of_funds,0.8673650610045693,0.10677689437110205
What information do you need to verify my Source of Funds?,verify_source_of_funds,verify_source_of_funds,0.9740365147590637,verify_source_of_funds,0.7904086795777575,0.1836278351813062
I need the source of my funds verified. How do I do this?,verify_source_of_funds,verify_source_of_funds,0.9737476110458374,verify_source_of_funds,0.8737393771909104,0.10000823385492696
I need my funds verified.,verify_source_of_funds,verify_source_of_funds,0.9625083804130554,verify_source_of_funds,0.9156021546587072,0.046906226
Help me check where the funds came from.,verify_source_of_funds,verify_source_of_funds,0.9744969606399536,verify_source_of_funds,0.8542174088228327,0.12027955181712091
I want to know where the funds come from.,verify_source_of_funds,verify_source_of_funds,0.9742422699928284,verify_source_of_funds,0.9217626315920301,0.052479638
What is the source of my money?,verify_source_of_funds,verify_source_of_funds,0.9724822044372559,verify_source_of_funds,0.9638601786854325,0.008622026
Where can I find the source of my available money?,verify_source_of_funds,verify_source_of_funds,0.9737673997879028,verify_source_of_funds,0.9717034402859891,0.00206396
How can I lookup where funds came from?,verify_source_of_funds,verify_source_of_funds,0.9752384424209595,verify_source_of_funds,0.9435279976245388,0.031710445
Can I see that history on my funds and where they came from?,verify_source_of_funds,verify_source_of_funds,0.974187434,verify_source_of_funds,0.9208975059057477,0.053289927813887306
I have to verify the source of my funds,verify_source_of_funds,verify_source_of_funds,0.9728570580482483,verify_source_of_funds,0.7885558060848118,0.1843012519634365
How can I view the source of my available funds?,verify_source_of_funds,verify_source_of_funds,0.974949062,verify_source_of_funds,0.8867047789032688,0.088244283
Why does my money come from?,verify_source_of_funds,verify_source_of_funds,0.9490524530410767,verify_source_of_funds,0.8209710801889983,0.12808137285207832
I need to validate the source of my funds.,verify_source_of_funds,verify_source_of_funds,0.9740420579910278,verify_source_of_funds,0.9726456649302245,0.001396393
Where are my funds coming from? I need to know.,verify_source_of_funds,verify_source_of_funds,0.9732017517089844,verify_source_of_funds,0.8950490246091732,0.078152727
Where has my available money come from?,verify_source_of_funds,verify_source_of_funds,0.9705917239189148,verify_source_of_funds,0.872782447,0.097809277
Why do you need to know where my money is coming from?,verify_source_of_funds,verify_source_of_funds,0.9667277336120605,verify_source_of_funds,0.9640611888722549,0.002666545
How can I see where my money comes from?,verify_source_of_funds,verify_source_of_funds,0.9746347069740295,verify_source_of_funds,0.9645845226258547,0.010050184
How can I check the source for my funds?,verify_source_of_funds,verify_source_of_funds,0.9741640090942383,verify_source_of_funds,0.8247633824433173,0.14940062665092102
Where can I see the source of my money?,verify_source_of_funds,verify_source_of_funds,0.9731798768043518,verify_source_of_funds,0.9635803017445905,0.009599575
"what is source of my funds, need to verify",verify_source_of_funds,verify_source_of_funds,0.9747530817985535,verify_source_of_funds,0.9074538529794738,0.067299229
Where do my funds come from?,verify_source_of_funds,verify_source_of_funds,0.9734383821487427,verify_source_of_funds,0.9577218915415466,0.015716490607196043
How can I check the source of my fund?,verify_source_of_funds,verify_source_of_funds,0.9736972451210022,verify_source_of_funds,0.8409639702460396,0.13273327487496256
How can I see my source of funds?,verify_source_of_funds,verify_source_of_funds,0.9752206206321716,verify_source_of_funds,0.9286166478556083,0.046603973
How do I become aware of where my funds come from?,verify_source_of_funds,verify_source_of_funds,0.974260151,verify_source_of_funds,0.9223136222581634,0.051946529
Where does all this money come from though?,verify_source_of_funds,verify_source_of_funds,0.9689455032348633,verify_source_of_funds,0.913657984,0.055287519
What do I need to do to verify the source of my funds?,verify_source_of_funds,verify_source_of_funds,0.973028839,verify_source_of_funds,0.7788676950307446,0.19416114360374637
What is the number of days I have to wait for my Europe transfer?,transfer_timing,transfer_timing,0.9644043445587158,transfer_timing,0.8713858614769234,0.093018483
What is the wait time for a transfer from the US?,transfer_timing,transfer_timing,0.9658700823783875,transfer_timing,0.8707986296299727,0.095071453
I need a fast transfer from China?  How fast will it be?,transfer_timing,transfer_timing,0.9640522599220276,transfer_timing,0.9237324424486587,0.040319817
how soon will I see the transfer in my account?,transfer_timing,transfer_timing,0.9622786045074463,transfer_timing,0.7742573719905662,0.18802123251688008
How many days does it take until funds are in my account?,transfer_timing,transfer_timing,0.9498609900474548,transfer_timing,0.7032037753773185,0.24665721467013635
How long until my transfer goes through?,transfer_timing,pending_transfer,0.52926743,transfer_not_received_by_recipient,0.35300120733524704,0.17626622297023392
Do transfers from Europe take longer?,transfer_timing,transfer_timing,0.9615565538406372,transfer_timing,0.6613878746186217,0.3001686792220155
What is the fastest that I can make a transfer?,transfer_timing,transfer_timing,0.8471804261207581,transfer_timing,0.61693736,0.23024306630870006
how long dies it take for transfers to reflect on my balance,transfer_timing,balance_not_updated_after_bank_transfer,0.7057659029960632,balance_not_updated_after_bank_transfer,0.5094206515387457,0.19634525145731752
"If I started the Bank transfer from Europe, how long will the process take to complete?",transfer_timing,transfer_timing,0.9576316475868225,transfer_timing,0.6137794836488246,0.3438521639379979
How long until the money is in my account?,transfer_timing,transfer_timing,0.9614014029502869,transfer_timing,0.7500943736574328,0.21130702929285405
When will a transfer reach my account?,transfer_timing,transfer_timing,0.9468861222267151,transfer_timing,0.6981778127600352,0.24870830946667988
When should I expect to see my transfer hit my account?,transfer_timing,transfer_timing,0.9092192053794861,transfer_timing,0.7350026706163688,0.17421653476311727
Will my transfer immediately show up in my account?,transfer_timing,transfer_timing,0.9609673619270325,transfer_timing,0.7821624884329627,0.17880487349406982
"If I need to do a quick transfer from China, how long should I expect the transfer to take?",transfer_timing,transfer_timing,0.9657164216041565,transfer_timing,0.9179336583142671,0.047782763289889396
When does the money get transferred to my account,transfer_timing,balance_not_updated_after_bank_transfer,0.8982450366020203,balance_not_updated_after_bank_transfer,0.38953807318096223,0.508706963
How long do i have to wait for a transfer to reach my account?,transfer_timing,transfer_timing,0.9524567723274231,transfer_timing,0.6908574828618236,0.2615992894655995
How long does it take for funds to come through the US to my account?,transfer_timing,transfer_timing,0.9258302450180054,transfer_timing,0.5571447447700384,0.3686855
How long is my Europe transfer wait?,transfer_timing,transfer_timing,0.9372777938842773,transfer_timing,0.9025373096215744,0.034740484
How many days does a transfer from the US take?,transfer_timing,transfer_timing,0.9612519145011902,transfer_timing,0.8448425574744404,0.11640935702674982
How long do I have to wait for a transfer from the US?,transfer_timing,transfer_timing,0.9667271971702576,transfer_timing,0.8307190889873187,0.13600810818293885
How long is the wait for a US transfer?,transfer_timing,transfer_timing,0.9566819071769714,transfer_timing,0.8454075885411507,0.11127431863582071
